ingredient_key,ingredient_id,ingredient_name,ingredient_zh_name,ingredient_tags,recipe_id,recipe_key,recipe_name,recipe_zh_name,character_required,priority,foodtype,health,hunger,sanity,cooktime,recipe_requirement_text,example_combo_keys,example_combo_names,example_combo_zh_names,direct_required_ingredient_ids,result_scope
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,powcake_dst,powcake_dst,Powdercake,粉末蛋糕,,10,veggie,-3,0,0,0.5,樹枝 >= 1、蜂蜜 >= 1、玉米 >= 1 或 爆米花魚 >= 1 或 玉米鱈魚 >= 1,corn@together + honey@together + oceanfish_small_1_inv + twigs@together,Corn + Honey + Runty Guppy + Twigs,玉米 + 蜂蜜 + 小孔雀魚 + 樹枝,corn | corn_cooked | honey | oceanfish_medium_5_inv | oceanfish_small_5_inv | twigs,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,pumpkincookie_dst,pumpkincookie_dst,Pumpkin Cookie,南瓜餅乾,,10,veggie,0,37.5,15,2,南瓜 >= 1、甜味係數 >= 2,boneshard + pumpkin_cooked@together + royal_jelly + oceanfish_small_1_inv,Bone Shards + Hot Pumpkin + Royal Jelly + Runty Guppy,骨頭碎片 + 熱南瓜 + 蜂王漿 + 小孔雀魚,pumpkin | pumpkin_cooked,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,seafoodgumbo_dst,seafoodgumbo_dst,Seafood Gumbo,海鮮濃湯,,10,meat,40,37.5,20,1,魚類係數 > 2,asparagus@together + oceanfish_medium_4_inv + eel_cooked@together + oceanfish_small_1_inv,Asparagus + Black Catfish + Cooked Eel + Runty Guppy,蘆筍 + 黑鯰魚 + 熟鰻魚 + 小孔雀魚,,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,hotchili_dst,hotchili_dst,Spicy Chili,辣椒燉肉,,10,meat,20,37.5,0,0.5,肉類係數 >= 1.5、蔬菜係數 >= 1.5,asparagus@together + asparagus@together + oceanfish_medium_4_inv + oceanfish_small_1_inv,Asparagus + Asparagus + Black Catfish + Runty Guppy,蘆筍 + 蘆筍 + 黑鯰魚 + 小孔雀魚,,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,stuffedeggplant_dst,stuffedeggplant_dst,Stuffed Eggplant,釀茄子,,1,veggie,3,37.5,5,2,茄子 >= 1、蔬菜係數 > 1,asparagus@together + asparagus@together + eggplant_cooked@together + oceanfish_small_1_inv,Asparagus + Asparagus + Braised Eggplant + Runty Guppy,蘆筍 + 蘆筍 + 烤茄子 + 小孔雀魚,eggplant | eggplant_cooked,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,barnaclestuffedfishhead,barnaclestuffedfishhead,Stuffed Fish Heads,釀魚頭,,26,meat,20,75,0,2,藤壺 >= 1、魚類係數 >= 1.25,asparagus@together + barnacle + oceanfish_small_3_inv + oceanfish_small_1_inv,Asparagus + Barnacles + Bitty Baitfish + Runty Guppy,蘆筍 + 藤壺 + 小餌魚 + 小孔雀魚,barnacle | barnacle_cooked,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,pepperpopper,pepperpopper,Stuffed Pepper Poppers,釀辣椒,,20,meat,30,25,-5,2,辣椒 >= 1、肉類係數 > 0 且 <= 1.5、不可放 不可食用,asparagus@together + asparagus@together + pepper + oceanfish_small_1_inv,Asparagus + Asparagus + Pepper + Runty Guppy,蘆筍 + 蘆筍 + 辣椒 + 小孔雀魚,pepper | pepper_cooked,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,surfnturf_dst,surfnturf_dst,Surf 'n' Turf,海陸大餐,,30,meat,60,37.5,33,1,肉類係數 >= 2.5、魚類係數 >= 1.5、不可放 冰凍係數,asparagus@together + oceanfish_medium_4_inv + oceanfish_medium_4_inv + oceanfish_small_1_inv,Asparagus + Black Catfish + Black Catfish + Runty Guppy,蘆筍 + 黑鯰魚 + 黑鯰魚 + 小孔雀魚,,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,talleggs,talleggs,Tall Scotch Eggs,高腳鳥蘇格蘭蛋,,10,meat,60,150,5,2,高腳鳥蛋 >= 1、蔬菜係數 >= 1,asparagus@together + asparagus@together + oceanfish_small_1_inv + tallbirdegg@together,Asparagus + Asparagus + Runty Guppy + Tallbird Egg,蘆筍 + 蘆筍 + 小孔雀魚 + 高腳鳥蛋,tallbirdegg | tallbirdegg_cooked,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,turkeydinner_dst,turkeydinner_dst,Turkey Dinner,火雞大餐,,10,meat,20,75,5,3,雞腿 > 1、肉類係數 > 1、蔬菜係數 >= 0.5 或 水果係數 > 0,asparagus@together + drumstick@together + drumstick@together + oceanfish_small_1_inv,Asparagus + Drumstick + Drumstick + Runty Guppy,蘆筍 + 雞腿 + 雞腿 + 小孔雀魚,drumstick | drumstick_cooked,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,unagi_dst,unagi_dst,Unagi,鰻魚料理,,20,veggie,20,18.75,5,0.5,苔蘚 >= 1 或 海帶葉 >= 1、鰻魚 >= 1 或 活鰻魚 >= 1,asparagus@together + eel_cooked@together + kelp_cooked + oceanfish_small_1_inv,Asparagus + Cooked Eel + Cooked Kelp Fronds + Runty Guppy,蘆筍 + 熟鰻魚 + 熟海帶葉 + 小孔雀魚,cutlichen | eel | eel_cooked | kelp | kelp_cooked | kelp_dried | pondeel,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,leafymeatburger,leafymeatburger,Veggie Burger,葉肉漢堡,,26,meat,30,37.5,33,2,葉肉 >= 1、洋蔥 >= 1、蔬菜係數 >= 2,asparagus@together + plantmeat_cooked@together + onion + oceanfish_small_1_inv,Asparagus + Cooked Leafy Meat + Onion + Runty Guppy,蘆筍 + 熟葉肉 + 洋蔥 + 小孔雀魚,onion | onion_cooked | plantmeat | plantmeat_cooked,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,waffles_dst,waffles_dst,Waffles,華夫餅,,10,veggie,60,37.5,5,0.5,奶油 >= 1、漿果 >= 1、蛋類係數 > 0,berries@together + butter@together + bird_egg_cooked@together + oceanfish_small_1_inv,Berries + Butter + Cooked Egg + Runty Guppy,漿果 + 奶油 + 熟蛋 + 小孔雀魚,berries | berries_cooked | berries_juicy | berries_juicy_cooked | butter,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,lobsterbisque_dst,lobsterbisque_dst,Wobster Bisque,龍蝦濃湯,,30,meat,60,25,10,0.5,龍蝦 >= 1、冰凍係數 > 0,asparagus@together + ice@together + oceanfish_small_1_inv + wobster,Asparagus + Ice + Runty Guppy + Wobster,蘆筍 + 冰 + 小孔雀魚 + 龍蝦,wobster,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,lobsterdinner_dst,lobsterdinner_dst,Wobster Dinner,龍蝦晚餐,,25,meat,60,37.5,50,1,龍蝦 >= 1、奶油 >= 1、肉類係數 >= 1、魚類係數 >= 1、不可放 冰凍係數,asparagus@together + butter@together + oceanfish_small_1_inv + wobster,Asparagus + Butter + Runty Guppy + Wobster,蘆筍 + 奶油 + 小孔雀魚 + 龍蝦,butter | wobster,standard
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,bonesoup,bonesoup,Bone Bouillon,骨頭清湯,Warly,30,meat,32,150,5,2,骨頭碎片 = 2、洋蔥 >= 1、不可食用 > 0 且 < 3,boneshard + boneshard + onion + oceanfish_small_1_inv,Bone Shards + Bone Shards + Onion + Runty Guppy,骨頭碎片 + 骨頭碎片 + 洋蔥 + 小孔雀魚,boneshard | onion | onion_cooked,warly
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,frogfishbowl,frogfishbowl,Fish Cordon Bleu,魚肉藍帶,Warly,30,meat,20,37.5,-10,2,蛙腿 >= 2、魚類係數 >= 1、不可放 不可食用,oceanfish_small_3_inv + froglegs_cooked@together + froglegs_cooked@together + oceanfish_small_1_inv,Bitty Baitfish + Cooked Frog Legs + Cooked Frog Legs + Runty Guppy,小餌魚 + 熟蛙腿 + 熟蛙腿 + 小孔雀魚,froglegs | froglegs_cooked,warly
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,monstertartare_dst,monstertartare_dst,Monster Tartare,怪物韃靼,Warly,30,meat,-20,62.5,-20,0.5,怪物係數 >= 2、不可放 不可食用,asparagus@together + monstermeat_cooked@together + monstermeat_cooked@together + oceanfish_small_1_inv,Asparagus + Cooked Monster Meat + Cooked Monster Meat + Runty Guppy,蘆筍 + 熟怪物肉 + 熟怪物肉 + 小孔雀魚,,warly
oceanfish_small_1_inv,oceanfish_small_1_inv,Runty Guppy,小孔雀魚,fish=0.5; meat=0.5,moqueca,moqueca,Moqueca,巴西海鮮燉魚,Warly,30,meat,60,112.5,33,2,魚類係數 > 0、洋蔥 >= 1、番茄根 >= 1、不可放 不可食用,asparagus@together + onion + tomato_cooked + oceanfish_small_1_inv,Asparagus + Onion + Roasted Toma Root + Runty Guppy,蘆筍 + 洋蔥 + 烤番茄根 + 小孔雀魚,onion | onion_cooked | tomato | tomato_cooked,warly
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,dustmeringue,dustmeringue,Amberosia,琥珀美食,,100,,0,0,,2,塵土塊 >= 1,asparagus@together + asparagus@together + refined_dust + oceanfish_small_8_inv,Asparagus + Asparagus + Collected Dust + Scorching Sunfish,蘆筍 + 蘆筍 + 塵土塊 + 灼熱太陽魚,refined_dust,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,baconeggs_dst,baconeggs_dst,Bacon and Eggs,培根煎蛋,,10,meat,20,75,5,2,蛋類係數 > 1、肉類係數 > 1、不可放 蔬菜係數,cave_banana@together + oceanfish_medium_4_inv + tallbirdegg_cooked@together + oceanfish_small_8_inv,Banana + Black Catfish + Fried Tallbird Egg + Scorching Sunfish,香蕉 + 黑鯰魚 + 煎高腳鳥蛋 + 灼熱太陽魚,,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,barnaclesushi,barnaclesushi,Barnacle Nigiri,藤壺握壽司,,30,meat,40,37.5,5,0.5,藤壺 >= 1、海帶葉 >= 1、蛋類係數 >= 1,barnacle + bird_egg_cooked@together + kelp_cooked + oceanfish_small_8_inv,Barnacles + Cooked Egg + Cooked Kelp Fronds + Scorching Sunfish,藤壺 + 熟蛋 + 熟海帶葉 + 灼熱太陽魚,barnacle | barnacle_cooked | kelp | kelp_cooked | kelp_dried,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,barnaclepita,barnaclepita,Barnacle Pita,藤壺皮塔餅,,25,meat,20,37.5,5,2,藤壺 >= 1、蔬菜係數 >= 0.5,asparagus@together + asparagus@together + barnacle + oceanfish_small_8_inv,Asparagus + Asparagus + Barnacles + Scorching Sunfish,蘆筍 + 蘆筍 + 藤壺 + 灼熱太陽魚,barnacle | barnacle_cooked,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,bunnystew,bunnystew,Bunny Stew,兔肉燉湯,,1,meat,20,37.5,5,0.5,肉類係數 > 0 且 < 1、冰凍係數 >= 2、不可放 不可食用,asparagus@together + ice@together + ice@together + oceanfish_small_8_inv,Asparagus + Ice + Ice + Scorching Sunfish,蘆筍 + 冰 + 冰 + 灼熱太陽魚,,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,californiaroll_dst,californiaroll_dst,California Roll,加州卷,,20,meat,20,37.5,10,0.5,海帶葉 = 2、魚類係數 >= 1,oceanfish_small_3_inv + kelp_cooked + kelp_cooked + oceanfish_small_8_inv,Bitty Baitfish + Cooked Kelp Fronds + Cooked Kelp Fronds + Scorching Sunfish,小餌魚 + 熟海帶葉 + 熟海帶葉 + 灼熱太陽魚,kelp | kelp_cooked | kelp_dried,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,ceviche_dst,ceviche_dst,Ceviche,酸橘汁醃魚,,20,meat,20,25,5,0.5,魚類係數 >= 2、冰凍係數 > 0,asparagus@together + oceanfish_small_3_inv + oceanfish_medium_8_inv + oceanfish_small_8_inv,Asparagus + Bitty Baitfish + Ice Bream + Scorching Sunfish,蘆筍 + 小餌魚 + 冰鯛魚 + 灼熱太陽魚,,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,koalefig_trunk,koalefig_trunk,Fig-Stuffed Trunk,無花果釀象鼻,,40,meat,60,56.25,0,2,無尾象鼻 >= 1 或 冬象鼻 >= 1、無花果 >= 1,asparagus@together + fig_cooked + trunk_summer@together + oceanfish_small_8_inv,Asparagus + Cooked Fig + Koalefant Trunk + Scorching Sunfish,蘆筍 + 熟無花果 + 無尾象鼻 + 灼熱太陽魚,fig | fig_cooked | trunk_summer | trunk_summer_cooked | trunk_winter,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,frognewton,frognewton,Figgy Frogwich,無花果蛙腿三明治,,1,meat,8,18.75,10,1,無花果 >= 1、蛙腿 >= 1,asparagus@together + fig_cooked + froglegs_cooked@together + oceanfish_small_8_inv,Asparagus + Cooked Fig + Cooked Frog Legs + Scorching Sunfish,蘆筍 + 熟無花果 + 熟蛙腿 + 灼熱太陽魚,fig | fig_cooked | froglegs | froglegs_cooked,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,figkabab,figkabab,Figkabab,無花果烤串,,30,meat,20,25,15,1,無花果 >= 1、樹枝 >= 1、肉類係數 >= 1、怪物係數 > 0 且 <= 1,batwing@together + fig_cooked + oceanfish_small_8_inv + twigs@together,Batilisk Wing + Cooked Fig + Scorching Sunfish + Twigs,蝙蝠翅膀 + 熟無花果 + 灼熱太陽魚 + 樹枝,fig | fig_cooked | twigs,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,fishtacos_dst,fishtacos_dst,Fish Tacos,魚肉玉米餅,,10,meat,20,37.5,5,0.5,魚類係數 > 0、玉米 >= 1 或 爆米花魚 >= 1 或 玉米鱈魚 >= 1,asparagus@together + asparagus@together + corn@together + oceanfish_small_8_inv,Asparagus + Asparagus + Corn + Scorching Sunfish,蘆筍 + 蘆筍 + 玉米 + 灼熱太陽魚,corn | corn_cooked | oceanfish_medium_5_inv | oceanfish_small_5_inv,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,fishsticks_dst,fishsticks_dst,Fishsticks,魚排,,10,meat,40,37.5,5,2,魚類係數 > 0、樹枝 >= 1、不可食用 > 0、不可食用 > 0 且 <= 1,asparagus@together + asparagus@together + oceanfish_small_8_inv + twigs@together,Asparagus + Asparagus + Scorching Sunfish + Twigs,蘆筍 + 蘆筍 + 灼熱太陽魚 + 樹枝,twigs,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,frogglebunwich_dst,frogglebunwich_dst,Froggle Bunwich,蛙腿三明治,,1,meat,20,37.5,5,2,蛙腿 >= 1、蔬菜係數 >= 0.5,asparagus@together + asparagus@together + froglegs_cooked@together + oceanfish_small_8_inv,Asparagus + Asparagus + Cooked Frog Legs + Scorching Sunfish,蘆筍 + 蘆筍 + 熟蛙腿 + 灼熱太陽魚,froglegs | froglegs_cooked,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,guacamole_dst,guacamole_dst,Guacamole,酪梨醬,,10,meat,20,37.5,0,0.5,鼴鼠 >= 1、成熟石果 >= 1 或 仙人掌肉 >= 1、不可放 水果係數,asparagus@together + cactusmeat@together + mole@together + oceanfish_small_8_inv,Asparagus + Cactus Flesh + Moleworm + Scorching Sunfish,蘆筍 + 仙人掌肉 + 鼴鼠 + 灼熱太陽魚,cactusmeat | cactusmeat_cooked | mole | rock_avocado_fruit_ripe | rock_avocado_fruit_ripe_cooked,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,honeyham_dst,honeyham_dst,Honey Ham,蜜汁火腿,,2,meat,30,75,5,2,蜂蜜 >= 1、肉類係數 > 1.5、不可放 不可食用,barnacle + plantmeat_cooked@together + honey@together + oceanfish_small_8_inv,Barnacles + Cooked Leafy Meat + Honey + Scorching Sunfish,藤壺 + 熟葉肉 + 蜂蜜 + 灼熱太陽魚,honey,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,honeynuggets_dst,honeynuggets_dst,Honey Nuggets,蜜汁肉塊,,2,meat,20,37.5,5,2,蜂蜜 >= 1、肉類係數 > 0 且 <= 1.5、不可放 不可食用,asparagus@together + asparagus@together + honey@together + oceanfish_small_8_inv,Asparagus + Asparagus + Honey + Scorching Sunfish,蘆筍 + 蘆筍 + 蜂蜜 + 灼熱太陽魚,honey,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,leafymeatsouffle,leafymeatsouffle,Jelly Salad,果凍沙拉,,50,meat,0,37.5,50,2,葉肉 >= 2、甜味係數 >= 2,plantmeat_cooked@together + plantmeat_cooked@together + royal_jelly + oceanfish_small_8_inv,Cooked Leafy Meat + Cooked Leafy Meat + Royal Jelly + Scorching Sunfish,熟葉肉 + 熟葉肉 + 蜂王漿 + 灼熱太陽魚,plantmeat | plantmeat_cooked,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,jellybean,jellybean,Jellybeans,彩虹糖豆,,12,goodies,2,0,5,2.5,蜂王漿 >= 1、不可放 不可食用、不可放 怪物係數,asparagus@together + asparagus@together + royal_jelly + oceanfish_small_8_inv,Asparagus + Asparagus + Royal Jelly + Scorching Sunfish,蘆筍 + 蘆筍 + 蜂王漿 + 灼熱太陽魚,royal_jelly,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,leafloaf,leafloaf,Leafy Meatloaf,葉肉糕,,25,meat,8,37.5,5,2,葉肉 >= 2,asparagus@together + plantmeat_cooked@together + plantmeat_cooked@together + oceanfish_small_8_inv,Asparagus + Cooked Leafy Meat + Cooked Leafy Meat + Scorching Sunfish,蘆筍 + 熟葉肉 + 熟葉肉 + 灼熱太陽魚,plantmeat | plantmeat_cooked,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,mandrakesoup_dst,mandrakesoup_dst,Mandrake Soup,曼德拉草湯,,10,veggie,100,150,5,3,曼德拉草 >= 1,asparagus@together + asparagus@together + mandrake@together + oceanfish_small_8_inv,Asparagus + Asparagus + Mandrake + Scorching Sunfish,蘆筍 + 蘆筍 + 曼德拉草 + 灼熱太陽魚,mandrake,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,meatballs_dst,meatballs_dst,Meatballs,肉丸,,-1,meat,3,62.5,5,0.75,肉類係數 > 0、不可放 不可食用,asparagus@together + asparagus@together + asparagus@together + oceanfish_small_8_inv,Asparagus + Asparagus + Asparagus + Scorching Sunfish,蘆筍 + 蘆筍 + 蘆筍 + 灼熱太陽魚,,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,bonestew_dst,bonestew_dst,Meaty Stew,肉湯,,0,meat,12,150,5,0.75,肉類係數 >= 3、不可放 不可食用,batwing@together + plantmeat_cooked@together + meat_cooked@together + oceanfish_small_8_inv,Batilisk Wing + Cooked Leafy Meat + Cooked Meat + Scorching Sunfish,蝙蝠翅膀 + 熟葉肉 + 熟肉 + 灼熱太陽魚,,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,batnosehat,batnosehat,Milkmade Hat,奶香帽,,55,,0,187.5,-5.32,2,裸露鼻孔 >= 1、海帶葉 >= 1、乳製係數 >= 1,butter@together + kelp + batnose + oceanfish_small_8_inv,Butter + Kelp Fronds + Naked Nostrils + Scorching Sunfish,奶油 + 海帶葉 + 裸露鼻孔 + 灼熱太陽魚,batnose | batnose_cooked | kelp | kelp_cooked | kelp_dried,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,monsterlasagna_dst,monsterlasagna_dst,Monster Lasagna,怪物千層麵,,10,meat,-20,37.5,-20,0.5,怪物係數 >= 2、不可放 不可食用,asparagus@together + monstermeat_cooked@together + monstermeat_cooked@together + oceanfish_small_8_inv,Asparagus + Cooked Monster Meat + Cooked Monster Meat + Scorching Sunfish,蘆筍 + 熟怪物肉 + 熟怪物肉 + 灼熱太陽魚,,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,perogies_dst,perogies_dst,Pierogi,波蘭餃子,,5,meat,40,37.5,5,1,蛋類係數 > 0、肉類係數 > 0、蔬菜係數 >= 0.5、不可放 不可食用,asparagus@together + asparagus@together + bird_egg_cooked@together + oceanfish_small_8_inv,Asparagus + Asparagus + Cooked Egg + Scorching Sunfish,蘆筍 + 蘆筍 + 熟蛋 + 灼熱太陽魚,,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,justeggs,justeggs,Plain Omelette,純煎蛋,,0,meat,3,50,5,0.5,蛋類係數 >= 3,asparagus@together + boneshard + tallbirdegg_cooked@together + oceanfish_small_8_inv,Asparagus + Bone Shards + Fried Tallbird Egg + Scorching Sunfish,蘆筍 + 骨頭碎片 + 煎高腳鳥蛋 + 灼熱太陽魚,,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,powcake_dst,powcake_dst,Powdercake,粉末蛋糕,,10,veggie,-3,0,0,0.5,樹枝 >= 1、蜂蜜 >= 1、玉米 >= 1 或 爆米花魚 >= 1 或 玉米鱈魚 >= 1,corn@together + honey@together + oceanfish_small_8_inv + twigs@together,Corn + Honey + Scorching Sunfish + Twigs,玉米 + 蜂蜜 + 灼熱太陽魚 + 樹枝,corn | corn_cooked | honey | oceanfish_medium_5_inv | oceanfish_small_5_inv | twigs,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,pumpkincookie_dst,pumpkincookie_dst,Pumpkin Cookie,南瓜餅乾,,10,veggie,0,37.5,15,2,南瓜 >= 1、甜味係數 >= 2,boneshard + pumpkin_cooked@together + royal_jelly + oceanfish_small_8_inv,Bone Shards + Hot Pumpkin + Royal Jelly + Scorching Sunfish,骨頭碎片 + 熱南瓜 + 蜂王漿 + 灼熱太陽魚,pumpkin | pumpkin_cooked,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,seafoodgumbo_dst,seafoodgumbo_dst,Seafood Gumbo,海鮮濃湯,,10,meat,40,37.5,20,1,魚類係數 > 2,asparagus@together + oceanfish_medium_4_inv + eel_cooked@together + oceanfish_small_8_inv,Asparagus + Black Catfish + Cooked Eel + Scorching Sunfish,蘆筍 + 黑鯰魚 + 熟鰻魚 + 灼熱太陽魚,,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,hotchili_dst,hotchili_dst,Spicy Chili,辣椒燉肉,,10,meat,20,37.5,0,0.5,肉類係數 >= 1.5、蔬菜係數 >= 1.5,asparagus@together + asparagus@together + oceanfish_medium_4_inv + oceanfish_small_8_inv,Asparagus + Asparagus + Black Catfish + Scorching Sunfish,蘆筍 + 蘆筍 + 黑鯰魚 + 灼熱太陽魚,,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,stuffedeggplant_dst,stuffedeggplant_dst,Stuffed Eggplant,釀茄子,,1,veggie,3,37.5,5,2,茄子 >= 1、蔬菜係數 > 1,asparagus@together + asparagus@together + eggplant_cooked@together + oceanfish_small_8_inv,Asparagus + Asparagus + Braised Eggplant + Scorching Sunfish,蘆筍 + 蘆筍 + 烤茄子 + 灼熱太陽魚,eggplant | eggplant_cooked,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,barnaclestuffedfishhead,barnaclestuffedfishhead,Stuffed Fish Heads,釀魚頭,,26,meat,20,75,0,2,藤壺 >= 1、魚類係數 >= 1.25,asparagus@together + barnacle + oceanfish_small_3_inv + oceanfish_small_8_inv,Asparagus + Barnacles + Bitty Baitfish + Scorching Sunfish,蘆筍 + 藤壺 + 小餌魚 + 灼熱太陽魚,barnacle | barnacle_cooked,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,pepperpopper,pepperpopper,Stuffed Pepper Poppers,釀辣椒,,20,meat,30,25,-5,2,辣椒 >= 1、肉類係數 > 0 且 <= 1.5、不可放 不可食用,asparagus@together + asparagus@together + pepper + oceanfish_small_8_inv,Asparagus + Asparagus + Pepper + Scorching Sunfish,蘆筍 + 蘆筍 + 辣椒 + 灼熱太陽魚,pepper | pepper_cooked,standard
oceanfish_small_8_inv,oceanfish_small_8_inv,Scorching Sunfish,灼熱太陽魚,fish=0.5; meat=0.5,surfnturf_dst,surfnturf_dst,Surf 'n' Turf,海陸大餐,,30,meat,60,37.5,33,1,肉類係數 >= 2.5、魚類係數 >= 1.5、不可放 冰凍係數,asparagus@together + oceanfish_medium_4_inv + oceanfish_medium_4_inv + oceanfish_small_8_inv,Asparagus + Black Catfish + Black Catfish + Scorching Sunfish,蘆筍 + 黑鯰魚 + 黑鯰魚 + 灼熱太陽魚,,standard
